3,5,7,9,11,7,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,4,6,8,10,12,8,6,4,1,0,66
3,5,7,9,11,7,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,6,8,10,12,8,6,4,1,0,390
3,5,7,9,11,7,5,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,6,8,10,12,8,6,4,1,0,595
3,5,7,9,11,7,5,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,6,8,10,12,8,6,4,1,0,270
3,5,7,9,11,7,5,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,4,6,8,10,12,8,6,4,1,-1,1124
3,5,7,9,11,7,5,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,4,6,8,10,12,8,6,4,1,-1,734
3,5,7,9,11,7,5,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,4,6,8,10,12,8,6,4,1,-2,1644
3,5,7,9,11,7,5,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,4,6,8,10,12,8,6,4,1,-1,460
0,5,7,9,11,7,5,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,4,6,8,10,12,8,6,4,1,-2,2
0,5,7,9,11,7,5,3,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,6,8,10,12,8,6,4,1,3,919
0,5,7,9,11,7,5,3,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,6,8,10,12,8,6,4,1,3,1589
0,5,7,9,11,7,5,3,0,0,1,10,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,6,8,0,12,8,6,4,1,4,1006
0,0,7,9,11,7,5,3,0,0,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,2,0,6,8,0,12,8,6,4,1,-5,2182
0,0,7,9,11,7,5,3,0,0,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,6,8,0,12,8,6,4,1,-5,783
0,0,7,9,11,7,5,3,0,0,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,2,0,6,8,0,12,8,6,4,1,-10,2711
0,0,7,9,11,7,5,3,0,0,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,8,0,12,8,6,4,1,-10,1448
0,0,7,9,11,7,5,3,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,8,0,12,8,6,4,1,-10,3240
0,0,7,9,11,7,5,3,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,8,0,12,8,6,4,1,-10,2506
0,0,7,9,11,7,5,3,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,8,0,12,8,6,4,1,-10,2833
0,0,7,9,11,7,5,3,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,8,0,12,8,6,4,1,-9,1985
0,0,7,9,11,7,5,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,8,0,12,8,6,4,1,-10,3769
0,0,7,9,11,7,5,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,12,8,6,4,1,-10,2390
0,0,7,9,11,7,5,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,12,8,6,4,1,-11,1192
0,0,7,9,11,7,5,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,12,8,6,4,1,-11,2075
0,0,7,0,11,7,5,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,12,8,6,4,1,-12,3698
0,0,7,0,11,7,5,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,12,8,6,0,1,-3,3035
0,0,7,0,11,7,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,12,8,6,0,1,-3,3888
0,0,7,0,11,7,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,12,8,6,0,1,0,2910
0,0,7,0,11,7,5,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,12,8,6,0,1,-5,2312
